actor_name,actor_name,movies,revenues,costs,gross_profit,return,count
Richard Roxburgh,Richard Roxburgh,"[https://en.wikipedia.org/wiki/Legend_of_the_Guardians:_The_Owls_of_Ga%27Hoole, https://en.wikipedia.org/wiki/Sanctum_(film)]",248700000.0,110000000.0,14350000.0,0.130454545455,2
Adam Ferrara,Adam Ferrara,[https://en.wikipedia.org/wiki/Paul_Blart:_Mall_Cop],183300000.0,26000000.0,65650000.0,2.525,1
Elisabeth Harnois,Elisabeth Harnois,[https://en.wikipedia.org/wiki/Mars_Needs_Moms],39000000.0,150000000.0,-130500000.0,-0.87,1
Guillermo Diaz,Guillermo Diaz,[https://en.wikipedia.org/wiki/Cop_Out_(2010_film)],55600000.0,30000000.0,-2200000.0,-0.0733333333333,1
B. D. Wong,B. D. Wong,[https://en.wikipedia.org/wiki/Jurassic_World],1670000000.0,129300000.0,705700000.0,5.45784996133,1
Shakira,Shakira,[https://en.wikipedia.org/wiki/Zootopia],1024000000.0,150000000.0,362000000.0,2.41333333333,1
Thomas Brodie-Sangster,Thomas Brodie-Sangster,[https://en.wikipedia.org/wiki/The_Maze_Runner_(film)],348300000.0,34000000.0,140150000.0,4.12205882353,1
Charlie Tahan,Charlie Tahan,"[https://en.wikipedia.org/wiki/Charlie_St._Cloud_(film), https://en.wikipedia.org/wiki/Frankenweenie_(2012_film)]",129690704.0,83000000.0,-18154648.0,-0.218730698795,2
Jonas Armstrong,Jonas Armstrong,[https://en.wikipedia.org/wiki/Walking_with_the_Enemy],0.0,0.0,0.0,,1
Suki Waterhouse,Suki Waterhouse,"[https://en.wikipedia.org/wiki/Love,_Rosie_(film)]",0.0,0.0,0.0,,1
Michael Kelly,Michael Kelly,[https://en.wikipedia.org/wiki/Chronicle_(film)],126600000.0,12000000.0,51300000.0,4.275,1
Rhona Mitra,Rhona Mitra,"[https://en.wikipedia.org/wiki/The_Loft_(film), https://en.wikipedia.org/wiki/Underworld:_Rise_of_the_Lycans]",101500000.0,49000000.0,1750000.0,0.0357142857143,2
Amanda Bearse,Amanda Bearse,[https://en.wikipedia.org/wiki/Fright_Night],24900000.0,7000000.0,5450000.0,0.778571428571,1
Samuel Page,Samuel Page,[https://en.wikipedia.org/wiki/1915_(film)],0.0,0.0,0.0,,1
Kit Harington,Kit Harington,"[https://en.wikipedia.org/wiki/How_to_Train_Your_Dragon_2, https://en.wikipedia.org/wiki/Seventh_Son_(film), https://en.wikipedia.org/wiki/Silent_Hill:_Revelation_3D]",788000000.0,260000000.0,134000000.0,0.515384615385,3
Patrick Dempsey,Patrick Dempsey,"[https://en.wikipedia.org/wiki/Bridget_Jones%27s_Baby, https://en.wikipedia.org/wiki/Scream_3, https://en.wikipedia.org/wiki/Transformers:_Dark_of_the_Moon, https://en.wikipedia.org/wiki/Valentine%27s_Day_(2010_film)]",1714300000.0,322000000.0,535150000.0,1.66195652174,4
Bill Burr,Bill Burr,[https://en.wikipedia.org/wiki/Black_or_White_(film)],21700000.0,9000000.0,1850000.0,0.205555555556,1
Constance Zimmer,Constance Zimmer,[https://en.wikipedia.org/wiki/The_Babymakers],0.0,0.0,0.0,,1
Sam Anderson,Sam Anderson,[https://en.wikipedia.org/wiki/Devil%27s_Due_(film)],36900000.0,7000000.0,11450000.0,1.63571428571,1
Storm,Storm,[https://en.wikipedia.org/wiki/Planet_B-Boy],0.0,0.0,0.0,,1
Dan Wyllie,Dan Wyllie,[https://en.wikipedia.org/wiki/Sanctum_(film)],108600000.0,30000000.0,24300000.0,0.81,1
Marianne Jean-Baptiste,Marianne Jean-Baptiste,"[https://en.wikipedia.org/wiki/Violet_%26_Daisy, https://en.wikipedia.org/wiki/Won%27t_Back_Down_(film)]",5417186.0,27000000.0,-24291407.0,-0.899681740741,2
Carmen Electra,Carmen Electra,[https://en.wikipedia.org/wiki/Scary_Movie_4],178300000.0,40000000.0,49150000.0,1.22875,1
Kokuten Kōdō,Kokuten Kōdō,[https://en.wikipedia.org/wiki/Seven_Samurai],0.0,0.0,0.0,,1
Maggie Gyllenhaal,Maggie Gyllenhaal,"[https://en.wikipedia.org/wiki/Nanny_McPhee_Returns, https://en.wikipedia.org/wiki/The_Dark_Knight_(film), https://en.wikipedia.org/wiki/White_House_Down, https://en.wikipedia.org/wiki/Won%27t_Back_Down_(film)]",1308651121.0,389000000.0,265325560.5,0.682070849614,4
Bokeem Woodbine,Bokeem Woodbine,"[https://en.wikipedia.org/wiki/Devil_(2010_film), https://en.wikipedia.org/wiki/Riddick_(film)]",161700000.0,48000000.0,32850000.0,0.684375,2
Robert Trujillo,Robert Trujillo,[https://en.wikipedia.org/wiki/Metallica_Through_the_Never],7972967.0,32000000.0,-28013516.5,-0.875422390625,1
Raphi Henley,Raphi Henley,[https://en.wikipedia.org/wiki/Saving_Christmas],2800000.0,500000.0,900000.0,1.8,1
Rob Reiner,Rob Reiner,[https://en.wikipedia.org/wiki/The_Wolf_of_Wall_Street_(2013_film)],392000000.0,100000000.0,96000000.0,0.96,1
Blake Clark,Blake Clark,[https://en.wikipedia.org/wiki/Toy_Story_3],1067000000.0,200000000.0,333500000.0,1.6675,1
Harvey Fierstein,Harvey Fierstein,[https://en.wikipedia.org/wiki/Independence_Day_(1996_film)],817400000.0,75000000.0,333700000.0,4.44933333333,1
Gabriel Iglesias,Gabriel Iglesias,"[https://en.wikipedia.org/wiki/A_Haunted_House_2, https://en.wikipedia.org/wiki/Norm_of_the_North, https://en.wikipedia.org/wiki/The_Nut_Job]",172300000.0,64800000.0,21350000.0,0.329475308642,3
Chris Smith,Chris Smith,"[https://en.wikipedia.org/wiki/Paranormal_Activity_3, https://en.wikipedia.org/wiki/Storks_(film)]",389400000.0,75000000.0,119700000.0,1.596,2
Charles Rocket,Charles Rocket,[https://en.wikipedia.org/wiki/Dumb_and_Dumber],247000000.0,17000000.0,106500000.0,6.26470588235,1
Jamie Lee Curtis,Jamie Lee Curtis,"[https://en.wikipedia.org/wiki/Spare_Parts_(film), https://en.wikipedia.org/wiki/You_Again]",32000000.0,20000000.0,-4000000.0,-0.2,2
Aisha Tyler,Aisha Tyler,[https://en.wikipedia.org/wiki/The_Babymakers],0.0,0.0,0.0,,1
Stelio Savante,Stelio Savante,[https://en.wikipedia.org/wiki/What_If..._(film)],0.0,0.0,0.0,,1
Mark Webber,Mark Webber,"[https://en.wikipedia.org/wiki/13_Sins, https://en.wikipedia.org/wiki/For_a_Good_Time,_Call..., https://en.wikipedia.org/wiki/Happy_Christmas_(film), https://en.wikipedia.org/wiki/Jessabelle, https://en.wikipedia.org/wiki/Laggies]",1282061.0,1370000.0,-728969.5,-0.532094525547,5
Elisabeth Moss,Elisabeth Moss,"[https://en.wikipedia.org/wiki/Darling_Companion, https://en.wikipedia.org/wiki/Get_Him_to_the_Greek, https://en.wikipedia.org/wiki/Listen_Up_Philip, https://en.wikipedia.org/wiki/The_One_I_Love_(film)]",92093815.0,52000000.0,-5953092.5,-0.114482548077,4
Christopher Lee,Christopher Lee,"[https://en.wikipedia.org/wiki/Hugo_(film), https://en.wikipedia.org/wiki/Season_of_the_Witch_(2011_film), https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey]",1298400000.0,390000000.0,259200000.0,0.664615384615,3
Ian McDiarmid,Ian McDiarmid,[https://en.wikipedia.org/wiki/Star_Wars:_Episode_I_%E2%80%93_The_Phantom_Menace],1027000000.0,115000000.0,398500000.0,3.4652173913,1
Morgan Freeman,Morgan Freeman,"[https://en.wikipedia.org/wiki/Ben-Hur_(2016_film), https://en.wikipedia.org/wiki/Dolphin_Tale, https://en.wikipedia.org/wiki/Dolphin_Tale_2, https://en.wikipedia.org/wiki/Last_Vegas, https://en.wikipedia.org/wiki/London_Has_Fallen, https://en.wikipedia.org/wiki/Now_You_See_Me_(film), https://en.wikipedia.org/wiki/Now_You_See_Me_2, https://en.wikipedia.org/wiki/Oblivion_(2013_film), https://en.wikipedia.org/wiki/Olympus_Has_Fallen, https://en.wikipedia.org/wiki/RED_(film), https://en.wikipedia.org/wiki/Red_(2010_film), https://en.wikipedia.org/wiki/Ted_2, https://en.wikipedia.org/wiki/The_Dark_Knight_(film), https://en.wikipedia.org/wiki/The_Dark_Knight_Rises, https://en.wikipedia.org/wiki/The_Magic_of_Belle_Isle, https://en.wikipedia.org/wiki/Transcendence_(2014_film)]",4529602388.0,1320000000.0,944801194.0,0.715758480303,16
Om Puri,Om Puri,[https://en.wikipedia.org/wiki/The_Hundred-Foot_Journey_(film)],88900000.0,22000000.0,22450000.0,1.02045454545,1
Daniel Radcliffe,Daniel Radcliffe,"[https://en.wikipedia.org/wiki/Harry_Potter_and_the_Deathly_Hallows:_Part_1, https://en.wikipedia.org/wiki/Harry_Potter_and_the_Deathly_Hallows:_Part_2, https://en.wikipedia.org/wiki/Harry_Potter_and_the_Deathly_Hallows_%E2%80%93_Part_1, https://en.wikipedia.org/wiki/Harry_Potter_and_the_Half-Blood_Prince_(film), https://en.wikipedia.org/wiki/Kill_Your_Darlings_(2013_film), https://en.wikipedia.org/wiki/Now_You_See_Me_2, https://en.wikipedia.org/wiki/The_Woman_in_Black_(2012_film), https://en.wikipedia.org/wiki/Victor_Frankenstein_(film)]",4694600000.0,1145000000.0,1202300000.0,1.05004366812,8
Taylor Handley,Taylor Handley,[https://en.wikipedia.org/wiki/Skateland],0.0,0.0,0.0,,1
Emma Thompson,Emma Thompson,"[https://en.wikipedia.org/wiki/Beautiful_Creatures_(2013_film), https://en.wikipedia.org/wiki/Brave_(2012_film), https://en.wikipedia.org/wiki/Bridget_Jones%27s_Baby, https://en.wikipedia.org/wiki/Men_in_Black_3, https://en.wikipedia.org/wiki/Nanny_McPhee, https://en.wikipedia.org/wiki/Nanny_McPhee_Returns, https://en.wikipedia.org/wiki/Saving_Mr._Banks]",1770140943.0,590000000.0,295070471.5,0.50011944322,7
Miles Fisher,Miles Fisher,[https://en.wikipedia.org/wiki/Final_Destination_5],157900000.0,40000000.0,38950000.0,0.97375,1
Amber Heard,Amber Heard,"[https://en.wikipedia.org/wiki/3_Days_to_Kill, https://en.wikipedia.org/wiki/Drive_Angry, https://en.wikipedia.org/wiki/Machete_Kills, https://en.wikipedia.org/wiki/Paranoia_(2013_film), https://en.wikipedia.org/wiki/The_Joneses, https://en.wikipedia.org/wiki/The_Rum_Diary_(film)]",141222728.0,168000000.0,-97388636.0,-0.579694261905,6
Christoph Waltz,Christoph Waltz,"[https://en.wikipedia.org/wiki/Big_Eyes, https://en.wikipedia.org/wiki/Carnage_(2011_film), https://en.wikipedia.org/wiki/Django_Unchained, https://en.wikipedia.org/wiki/Epic_(2013_film), https://en.wikipedia.org/wiki/Horrible_Bosses_2, https://en.wikipedia.org/wiki/The_Green_Hornet_(2011_film), https://en.wikipedia.org/wiki/The_Legend_of_Tarzan_(film), https://en.wikipedia.org/wiki/The_Three_Musketeers_(2011_film), https://en.wikipedia.org/wiki/Water_for_Elephants_(film)]",1692200000.0,698000000.0,148100000.0,0.21217765043,9
Don Lake,Don Lake,"[https://en.wikipedia.org/wiki/Dumb_and_Dumber_To, https://en.wikipedia.org/wiki/Zootopia]",1193800000.0,200000000.0,396900000.0,1.9845,2
Mason Cook,Mason Cook,[https://en.wikipedia.org/wiki/Spy_Kids:_All_the_Time_in_the_World],85600000.0,27000000.0,15800000.0,0.585185185185,1
Matt Prokop,Matt Prokop,[https://en.wikipedia.org/wiki/Furry_Vengeance],36236710.0,35000000.0,-16881645.0,-0.482332714286,1
Ed Harris,Ed Harris,"[https://en.wikipedia.org/wiki/Man_on_a_Ledge, https://en.wikipedia.org/wiki/Pain_%26_Gain, https://en.wikipedia.org/wiki/Phantom_(2013_film), https://en.wikipedia.org/wiki/Planes:_Fire_%26_Rescue, https://en.wikipedia.org/wiki/Run_All_Night_(film), https://en.wikipedia.org/wiki/That%27s_What_I_Am, https://en.wikipedia.org/wiki/The_Face_of_Love_(film), https://en.wikipedia.org/wiki/Virginia_(2010_film)]",357000147.0,183600000.0,-5099926.5,-0.027777377451,8
David A. R. White,David A. R. White,"[https://en.wikipedia.org/wiki/God%27s_Not_Dead_(film), https://en.wikipedia.org/wiki/God%27s_Not_Dead_2]",86100000.0,7000000.0,36050000.0,5.15,2
Godfrey Gao,Godfrey Gao,[https://en.wikipedia.org/wiki/The_Mortal_Instruments:_City_of_Bones],90600000.0,60000000.0,-14700000.0,-0.245,1
Tim Arango,Tim Arango,[https://en.wikipedia.org/wiki/Page_One:_A_Year_Inside_the_New_York_Times],0.0,0.0,0.0,,1
Carrie Underwood,Carrie Underwood,[https://en.wikipedia.org/wiki/Soul_Surfer_(film)],47088990.0,18000000.0,5544495.0,0.3080275,1
Anna Mouglalis,Anna Mouglalis,[https://en.wikipedia.org/wiki/Kiss_of_the_Damned],0.0,0.0,0.0,,1
Art Parkinson,Art Parkinson,"[https://en.wikipedia.org/wiki/Dracula_Untold, https://en.wikipedia.org/wiki/Kubo_and_the_Two_Strings]",292100000.0,130000000.0,16050000.0,0.123461538462,2
Michael McElhatton,Michael McElhatton,[https://en.wikipedia.org/wiki/Norm_of_the_North],27400000.0,18000000.0,-4300000.0,-0.238888888889,1
Stefanie Scott,Stefanie Scott,[https://en.wikipedia.org/wiki/Insidious:_Chapter_3],113000000.0,10000000.0,46500000.0,4.65,1
Roz Ryan,Roz Ryan,[https://en.wikipedia.org/wiki/Waiting_for_Forever],25517.0,5000000.0,-4987241.5,-0.9974483,1
Britt Robertson,Britt Robertson,"[https://en.wikipedia.org/wiki/Cake_(2014_film), https://en.wikipedia.org/wiki/Mother%27s_Day_(2016_film), https://en.wikipedia.org/wiki/The_First_Time_(2012_film), https://en.wikipedia.org/wiki/The_Longest_Ride_(film), https://en.wikipedia.org/wiki/Tomorrowland_(film)]",320937469.0,258000000.0,-97531265.5,-0.378028160853,5
Bob Gunton,Bob Gunton,[https://en.wikipedia.org/wiki/The_Lincoln_Lawyer_(film)],87100000.0,40000000.0,3550000.0,0.08875,1
Jurnee Smollett-Bell,Jurnee Smollett-Bell,"[https://en.wikipedia.org/wiki/Hands_of_Stone, https://en.wikipedia.org/wiki/Temptation:_Confessions_of_a_Marriage_Counselor]",5000000.0,20000000.0,-17500000.0,-0.875,2
Ciarán Hinds,Ciarán Hinds,"[https://en.wikipedia.org/wiki/Agent_47_(film), https://en.wikipedia.org/wiki/Ghost_Rider:_Spirit_of_Vengeance, https://en.wikipedia.org/wiki/John_Carter_(film), https://en.wikipedia.org/wiki/The_Debt_(2011_film), https://en.wikipedia.org/wiki/The_Rite_(2011_film), https://en.wikipedia.org/wiki/The_Woman_in_Black_(2012_film)]",769100000.0,414000000.0,-29450000.0,-0.0711352657005,6
Georgie Henley,Georgie Henley,"[https://en.wikipedia.org/wiki/The_Chronicles_of_Narnia:_Prince_Caspian, https://en.wikipedia.org/wiki/The_Chronicles_of_Narnia:_The_Voyage_of_the_Dawn_Treader]",835400000.0,380000000.0,37700000.0,0.0992105263158,2
Justin Theroux,Justin Theroux,"[https://en.wikipedia.org/wiki/The_Girl_on_the_Train_(2016_film), https://en.wikipedia.org/wiki/Wanderlust_(2012_film)]",196800000.0,80000000.0,18400000.0,0.23,2
James LeGros,James LeGros,[https://en.wikipedia.org/wiki/Skateland],0.0,0.0,0.0,,1
James Arnold Taylor,James Arnold Taylor,[https://en.wikipedia.org/wiki/Ratchet_%26_Clank_(film)],13000000.0,20000000.0,-13500000.0,-0.675,1
Josh Peck,Josh Peck,"[https://en.wikipedia.org/wiki/ATM_(2012_film), https://en.wikipedia.org/wiki/Battle_of_the_Year_(film), https://en.wikipedia.org/wiki/Ice_Age:_Collision_Course, https://en.wikipedia.org/wiki/Red_Dawn_(2012_film)]",474200000.0,193000000.0,44100000.0,0.228497409326,4
Pihla Viitala,Pihla Viitala,[https://en.wikipedia.org/wiki/Hansel_%26_Gretel:_Witch_Hunters],226300000.0,50000000.0,63150000.0,1.263,1
Michael Parks,Michael Parks,"[https://en.wikipedia.org/wiki/Red_State_(2011_film), https://en.wikipedia.org/wiki/Tusk_(2014_film)]",3774460.0,7000000.0,-5112770.0,-0.730395714286,2
Bernard Hill,Bernard Hill,"[https://en.wikipedia.org/wiki/ParaNorman, https://en.wikipedia.org/wiki/Titanic_(1997_film)]",2294100000.0,260000000.0,887050000.0,3.41173076923,2
Jennifer Saunders,Jennifer Saunders,[https://en.wikipedia.org/wiki/Minions_(film)],1159000000.0,74000000.0,505500000.0,6.83108108108,1
Arnold Oceng,Arnold Oceng,[https://en.wikipedia.org/wiki/The_Good_Lie],0.0,0.0,0.0,,1
Barkhad Abdi,Barkhad Abdi,[https://en.wikipedia.org/wiki/Captain_Phillips_(film)],218800000.0,55000000.0,54400000.0,0.989090909091,1
Hans Matheson,Hans Matheson,[https://en.wikipedia.org/wiki/300:_Rise_of_an_Empire],337600000.0,110000000.0,58800000.0,0.534545454545,1
Eddie Izzard,Eddie Izzard,"[https://en.wikipedia.org/wiki/Cars_2, https://en.wikipedia.org/wiki/The_Chronicles_of_Narnia:_Prince_Caspian]",981800000.0,425000000.0,65900000.0,0.155058823529,2
Bobby Coleman,Bobby Coleman,"[https://en.wikipedia.org/wiki/Robosapien:_Rebooted, https://en.wikipedia.org/wiki/The_Last_Song_(film)]",89000000.0,20000000.0,24500000.0,1.225,2
Gerard Butler,Gerard Butler,"[https://en.wikipedia.org/wiki/300_(film), https://en.wikipedia.org/wiki/Chasing_Mavericks, https://en.wikipedia.org/wiki/Gods_of_Egypt_(film), https://en.wikipedia.org/wiki/How_to_Train_Your_Dragon_(film), https://en.wikipedia.org/wiki/How_to_Train_Your_Dragon_2, https://en.wikipedia.org/wiki/London_Has_Fallen, https://en.wikipedia.org/wiki/Machine_Gun_Preacher, https://en.wikipedia.org/wiki/Movie_43, https://en.wikipedia.org/wiki/Olympus_Has_Fallen, https://en.wikipedia.org/wiki/The_Bounty_Hunter_(2010_film)]",2270300000.0,741000000.0,394150000.0,0.531916329285,10
Sarah Paulson,Sarah Paulson,"[https://en.wikipedia.org/wiki/12_Years_a_Slave_(film), https://en.wikipedia.org/wiki/Martha_Marcy_May_Marlene]",193100000.0,18100000.0,78450000.0,4.33425414365,2
Colin Moy,Colin Moy,[https://en.wikipedia.org/wiki/Emperor_(film)],0.0,0.0,0.0,,1
Helen Reddy,Helen Reddy,[https://en.wikipedia.org/wiki/The_Perfect_Host],48764.0,500000.0,-475618.0,-0.951236,1
Louis Minnaar,Louis Minnaar,[https://en.wikipedia.org/wiki/Eugene_Khumbanyiwa],210800000.0,30000000.0,75400000.0,2.51333333333,1
Julia Ormond,Julia Ormond,[https://en.wikipedia.org/wiki/The_Music_Never_Stopped],0.0,0.0,0.0,,1
Jenna Ushkowitz,Jenna Ushkowitz,[https://en.wikipedia.org/wiki/Glee:_The_3D_Concert_Movie],18700000.0,9000000.0,350000.0,0.0388888888889,1
Chris Tucker,Chris Tucker,[https://en.wikipedia.org/wiki/Silver_Linings_Playbook],236400000.0,21000000.0,97200000.0,4.62857142857,1
"Pedro ""Budu"" Pérez","Pedro ""Budu"" Pérez",[https://en.wikipedia.org/wiki/Hands_of_Stone],5000000.0,20000000.0,-17500000.0,-0.875,1
Matt Keeslar,Matt Keeslar,[https://en.wikipedia.org/wiki/Scream_3],161800000.0,40000000.0,40900000.0,1.0225,1
Juliette Binoche,Juliette Binoche,"[https://en.wikipedia.org/wiki/Godzilla_(2014_film), https://en.wikipedia.org/wiki/The_Son_of_No_One]",530200000.0,175000000.0,90100000.0,0.514857142857,2
Imelda Staunton,Imelda Staunton,"[https://en.wikipedia.org/wiki/Arthur_Christmas, https://en.wikipedia.org/wiki/Harry_Potter_and_the_Deathly_Hallows:_Part_1, https://en.wikipedia.org/wiki/Harry_Potter_and_the_Deathly_Hallows_%E2%80%93_Part_1, https://en.wikipedia.org/wiki/Maleficent_(film)]",2826100000.0,780000000.0,633050000.0,0.811602564103,4
Clay Walker,Clay Walker,[https://en.wikipedia.org/wiki/Alone_yet_Not_Alone],887851.0,7000000.0,-6556074.5,-0.936582071429,1
Ella Wahlestedt,Ella Wahlestedt,[https://en.wikipedia.org/wiki/Earth_to_Echo],45300000.0,13000000.0,9650000.0,0.742307692308,1
Clive Owen,Clive Owen,"[https://en.wikipedia.org/wiki/Killer_Elite_(film), https://en.wikipedia.org/wiki/Sin_City_(film)]",215100000.0,110000000.0,-2450000.0,-0.0222727272727,2
Ving Rhames,Ving Rhames,"[https://en.wikipedia.org/wiki/Mission:_Impossible_III, https://en.wikipedia.org/wiki/Piranha_3-D, https://en.wikipedia.org/wiki/Won%27t_Back_Down_(film)]",486400000.0,193000000.0,50200000.0,0.260103626943,3
Taylor Lautner,Taylor Lautner,"[https://en.wikipedia.org/wiki/Abduction_(2011_film), https://en.wikipedia.org/wiki/New_Moon_(2009_film), https://en.wikipedia.org/wiki/The_Twilight_Saga:_Breaking_Dawn_-_Part_1, https://en.wikipedia.org/wiki/The_Twilight_Saga:_Eclipse, https://en.wikipedia.org/wiki/Tracers_(film), https://en.wikipedia.org/wiki/Valentine%27s_Day_(2010_film)]",2419593683.0,343500000.0,866296841.5,2.52197042649,6
Lucy Liu,Lucy Liu,"[https://en.wikipedia.org/wiki/Detachment_(film), https://en.wikipedia.org/wiki/Kung_Fu_Panda_2, https://en.wikipedia.org/wiki/Kung_Fu_Panda_3, https://en.wikipedia.org/wiki/The_Man_with_the_Iron_Fists]",1206600000.0,310000000.0,293300000.0,0.946129032258,4
Mary Gibbs,Mary Gibbs,"[https://en.wikipedia.org/wiki/Monsters,_Inc.]",577400000.0,115000000.0,173700000.0,1.51043478261,1
Bruno Mars,Bruno Mars,[https://en.wikipedia.org/wiki/Rio_2],500100000.0,103000000.0,147050000.0,1.42766990291,1
Nnamdi Asomugha,Nnamdi Asomugha,[https://en.wikipedia.org/wiki/Fire_with_Fire_(2012_film)],0.0,0.0,0.0,,1
Reese Witherspoon,Reese Witherspoon,"[https://en.wikipedia.org/wiki/Devil%27s_Knot_(film), https://en.wikipedia.org/wiki/Hot_Pursuit_(2015_film), https://en.wikipedia.org/wiki/How_Do_You_Know_(film), https://en.wikipedia.org/wiki/Inherent_Vice_(film), https://en.wikipedia.org/wiki/Mud_(2012_film), https://en.wikipedia.org/wiki/The_Good_Lie, https://en.wikipedia.org/wiki/This_Means_War_(film), https://en.wikipedia.org/wiki/Water_for_Elephants_(film), https://en.wikipedia.org/wiki/Wild_(2014_film)]",475800000.0,318000000.0,-80100000.0,-0.251886792453,9
Tessa Thompson,Tessa Thompson,[https://en.wikipedia.org/wiki/Dear_White_People],0.0,0.0,0.0,,1
Byron Mann,Byron Mann,[https://en.wikipedia.org/wiki/The_Man_with_the_Iron_Fists],19700000.0,15000000.0,-5150000.0,-0.343333333333,1
Patrice Lovely,Patrice Lovely,[https://en.wikipedia.org/wiki/Boo!_A_Madea_Halloween],74800000.0,20000000.0,17400000.0,0.87,1
David Andrews,David Andrews,[https://en.wikipedia.org/wiki/Jessabelle],0.0,0.0,0.0,,1
Lucy Fry,Lucy Fry,"[https://en.wikipedia.org/wiki/The_Darkness_(film), https://en.wikipedia.org/wiki/Vampire_Academy_(film)]",26300000.0,34000000.0,-20850000.0,-0.613235294118,2
Kåre Hedebrant,Kåre Hedebrant,[https://en.wikipedia.org/wiki/Let_the_Right_One_In_(film)],11200000.0,29000000.0,-23400000.0,-0.806896551724,1
Katie Featherston,Katie Featherston,"[https://en.wikipedia.org/wiki/Paranormal_Activity, https://en.wikipedia.org/wiki/Paranormal_Activity_2, https://en.wikipedia.org/wiki/Paranormal_Activity_4]",513700000.0,8015000.0,248835000.0,31.0461634435,3
Maddie Hasson,Maddie Hasson,[https://en.wikipedia.org/wiki/I_Saw_the_Light_(film)],1800000.0,13000000.0,-12100000.0,-0.930769230769,1
Thomas Hergenröther,Thomas Hergenröther,[https://en.wikipedia.org/wiki/Planet_B-Boy],0.0,0.0,0.0,,1
Alice Eve,Alice Eve,"[https://en.wikipedia.org/wiki/ATM_(2012_film), https://en.wikipedia.org/wiki/Criminal_(2016_film), https://en.wikipedia.org/wiki/She%27s_Out_of_My_League, https://en.wikipedia.org/wiki/Some_Velvet_Morning_(film), https://en.wikipedia.org/wiki/Star_Trek_Into_Darkness, https://en.wikipedia.org/wiki/The_Raven_(2012_film)]",557000000.0,239500000.0,39000000.0,0.162839248434,6
Jaime King,Jaime King,"[https://en.wikipedia.org/wiki/Sin_City:_A_Dame_to_Kill_For, https://en.wikipedia.org/wiki/Waiting_for_Forever]",39425517.0,70000000.0,-50287241.5,-0.718389164286,2
Alexis Dziena,Alexis Dziena,[https://en.wikipedia.org/wiki/Wrong_(film)],0.0,0.0,0.0,,1
Goran Višnjić,Goran Višnjić,[https://en.wikipedia.org/wiki/Beginners],14300000.0,3200000.0,3950000.0,1.234375,1
Vince Vaughn,Vince Vaughn,"[https://en.wikipedia.org/wiki/The_Dilemma, https://en.wikipedia.org/wiki/The_Internship, https://en.wikipedia.org/wiki/The_Watch_(2012_film), https://en.wikipedia.org/wiki/Unfinished_Business_(2015_film)]",245400000.0,231000000.0,-108300000.0,-0.468831168831,4
Moises Arias,Moises Arias,[https://en.wikipedia.org/wiki/The_Perfect_Game],0.0,0.0,0.0,,1
Ellie Kemper,Ellie Kemper,"[https://en.wikipedia.org/wiki/Bridesmaids_(2011_film), https://en.wikipedia.org/wiki/Laggies, https://en.wikipedia.org/wiki/Sex_Tape_(film), https://en.wikipedia.org/wiki/The_Secret_Life_of_Pets]",1290000000.0,147500000.0,497500000.0,3.37288135593,4
Mark Moses,Mark Moses,[https://en.wikipedia.org/wiki/Big_Momma%27s_House_2],138300000.0,40000000.0,29150000.0,0.72875,1
Dakota Goyo,Dakota Goyo,"[https://en.wikipedia.org/wiki/Dark_Skies_(film), https://en.wikipedia.org/wiki/Real_Steel]",325700000.0,113500000.0,49350000.0,0.434801762115,2
Aisha Hinds,Aisha Hinds,[https://en.wikipedia.org/wiki/If_I_Stay_(film)],78900000.0,11000000.0,28450000.0,2.58636363636,1
Kane Hodder,Kane Hodder,[https://en.wikipedia.org/wiki/Hatchet_II],0.0,0.0,0.0,,1
Kat Dennings,Kat Dennings,"[https://en.wikipedia.org/wiki/Big_Momma%27s_House_2, https://en.wikipedia.org/wiki/Thor:_The_Dark_World, https://en.wikipedia.org/wiki/Thor_(film)]",1232200000.0,360000000.0,256100000.0,0.711388888889,3
Andy Dick,Andy Dick,[https://en.wikipedia.org/wiki/Hoodwinked!],110000000.0,8000000.0,47000000.0,5.875,1
Keith David,Keith David,"[https://en.wikipedia.org/wiki/Cloud_Atlas_(film), https://en.wikipedia.org/wiki/Death_at_a_Funeral_(2010_film), https://en.wikipedia.org/wiki/Lottery_Ticket_(film), https://en.wikipedia.org/wiki/The_Chronicles_of_Riddick, https://en.wikipedia.org/wiki/The_Nice_Guys]",377400000.0,321500000.0,-132800000.0,-0.413063763608,5
Sam Robards,Sam Robards,[https://en.wikipedia.org/wiki/The_Art_of_Getting_By],2000000.0,4000000.0,-3000000.0,-0.75,1
Rhatha Phongam,Rhatha Phongam,[https://en.wikipedia.org/wiki/Mechanic:_Resurrection],125700000.0,40000000.0,22850000.0,0.57125,1
Aila and Zanti McCubbing,Aila and Zanti McCubbing,[https://en.wikipedia.org/wiki/Ramona_and_Beezus],27293743.0,15000000.0,-1353128.5,-0.0902085666667,1
Janet McTeer,Janet McTeer,"[https://en.wikipedia.org/wiki/Me_Before_You_(film), https://en.wikipedia.org/wiki/The_Woman_in_Black_(2012_film)]",336400000.0,35000000.0,133200000.0,3.80571428571,2
